frequency,amplitude
2.820312500000,0.000587718865
2.828125000000,0.000585671339
2.835937500000,0.000583639355
2.843750000000,0.000581622725
2.851562500000,0.000579621269
2.859375000000,0.000577634808
2.867187500000,0.000575663164
2.875000000000,0.000573706166
2.882812500000,0.000571763641
2.890625000000,0.000569835423
2.898437500000,0.000567921345
2.906250000000,0.000566021246
2.914062500000,0.000564134965
2.921875000000,0.000562262345
2.929687500000,0.000560403231
2.937500000000,0.000558557469
2.945312500000,0.000556724910
2.953125000000,0.000554905405
2.960937500000,0.000553098809
2.968750000000,0.000551304979
2.976562500000,0.000549523772
2.984375000000,0.000547755050
2.992187500000,0.000545998676
3.000000000000,0.000544254514
3.007812500000,0.000542522432
3.015625000000,0.000540802298
3.023437500000,0.000539093984
3.031250000000,0.000537397363
3.039062500000,0.000535712308
3.046875000000,0.000534038696
3.054687500000,0.000532376407
3.062500000000,0.000530725319
3.070312500000,0.000529085316
3.078125000000,0.000527456279
3.085937500000,0.000525838096
3.093750000000,0.000524230651
3.101562500000,0.000522633835
3.109375000000,0.000521047536
3.117187500000,0.000519471647
3.125000000000,0.000517906061
3.132812500000,0.000516350672
3.140625000000,0.000514805377
3.148437500000,0.000513270073
3.156250000000,0.000511744659
3.164062500000,0.000510229036
3.171875000000,0.000508723104
3.179687500000,0.000507226769
3.187500000000,0.000505739933
3.195312500000,0.000504262502
3.203125000000,0.000502794384
3.210937500000,0.000501335488
3.218750000000,0.000499885721
3.226562500000,0.000498444996
3.234375000000,0.000497013223
3.242187500000,0.000495590317
3.250000000000,0.000494176192
3.257812500000,0.000492770762
3.265625000000,0.000491373945
3.273437500000,0.000489985657
3.281250000000,0.000488605818
3.289062500000,0.000487234348
3.296875000000,0.000485871167
3.304687500000,0.000484516196
3.312500000000,0.000483169360
3.320312500000,0.000481830581
3.328125000000,0.000480499785
3.335937500000,0.000479176897
3.343750000000,0.000477861844
3.351562500000,0.000476554553
3.359375000000,0.000475254954
3.367187500000,0.000473962975
3.375000000000,0.000472678547
3.382812500000,0.000471401601
3.390625000000,0.000470132069
3.398437500000,0.000468869884
3.406250000000,0.000467614980
3.414062500000,0.000466367292
3.421875000000,0.000465126754
3.429687500000,0.000463893303
3.437500000000,0.000462666876
3.445312500000,0.000461447410
3.453125000000,0.000460234845
3.460937500000,0.000459029118
3.468750000000,0.000457830171
3.476562500000,0.000456637944
3.484375000000,0.000455452377
3.492187500000,0.000454273414
3.500000000000,0.000453100997
3.507812500000,0.000451935069
3.515625000000,0.000450775575
3.523437500000,0.000449622459
3.531250000000,0.000448475667
3.539062500000,0.000447335145
3.546875000000,0.000446200839
3.554687500000,0.000445072697
3.562500000000,0.000443950667
3.570312500000,0.000442834697
3.578125000000,0.000441724736
3.585937500000,0.000440620734
3.593750000000,0.000439522642
3.601562500000,0.000438430410
3.609375000000,0.000437343989
3.617187500000,0.000436263332
3.625000000000,0.000435188390
3.632812500000,0.000434119118
3.640625000000,0.000433055469
3.648437500000,0.000431997396
3.656250000000,0.000430944854
3.664062500000,0.000429897799
3.671875000000,0.000428856186
3.679687500000,0.000427819970
3.687500000000,0.000426789110
3.695312500000,0.000425763561
3.703125000000,0.000424743281
3.710937500000,0.000423728229
3.718750000000,0.000422718362
3.726562500000,0.000421713640
3.734375000000,0.000420714022
3.742187500000,0.000419719467
3.750000000000,0.000418729936
3.757812500000,0.000417745390
3.765625000000,0.000416765790
3.773437500000,0.000415791096
3.781250000000,0.000414821272
3.789062500000,0.000413856279
3.796875000000,0.000412896080
3.804687500000,0.000411940638
3.812500000000,0.000410989916
3.820312500000,0.000410043879
3.828125000000,0.000409102491
3.835937500000,0.000408165716
3.843750000000,0.000407233519
3.851562500000,0.000406305866
3.859375000000,0.000405382722
3.867187500000,0.000404464054
3.875000000000,0.000403549827
3.882812500000,0.000402640009
3.890625000000,0.000401734567
